meli 1+G	honey
favu	honey comb
melisa 1G	honey-bee
lonicera	honey-suckle
melito G	honey-sweet
honora 1++; timo G	honor
honora-abili 1++	honorable
honora 1++; timo G	honour
pude 1++	honour [loss of ]
honora-abili 1++	honourable
kefa-ve 1++; kapota 1+; kalima G; kukulo	hood
ungu 1++; oniko 1	hoof
unki 1++; ankistro G	hook
gripo G; hami; uncinato	hooked
zona 1++G; zo[-] {short affix form of zona} 1+G	hoop
upupa	hoope
soni-me 1	hooter
salta 1++	hop
atende 1++; spe 1++	hope
horizo 1++G	horizon
horizo 1++G; trans 1++	horizontal
kerati 1++G	horn
kornu 1+	horn {animal}
bucina	horn {music}
Krabro 1+G	hornet
horibili 1++; sti-fobo 1	horrible
mali 1++	horrid
fobo 1++G; mega fobo 1G	horror
Equs 1++; kavalo {prefer Equs}	horse
aeskulus	horse chestnut
krini	horsehair
tubi 1++	hose
hospita 1++	hospitable
pato-do 1++; hospitali	hospital
kura-ka 1	hospital ward
hospita 1++	hospitality
hosta +	host
eko-do 1	hostel
anti 1++G; miso 1++G; non-ami 1++; hostili	hostile
termo 1++G; kalori 1+; kalido	hot
ferve	hot [be ]
toridi	hot {very}
hoteli 1++	hotel
casa-kani 1	hound
horo 1++	hour
domi 1++; do[-] 1; kasa	house
trikila G	house {bower} [summer ]
eko 1++G	household
lares	household gods
eko-fe 1	housekeeper
domi-carta 1	house-plan
toeko G	house-wall
eko-fe 1	housewife
no-puri-do 1; gurgustio	hovel
plana 1+	hover
komo 1+	how [..., ]
qo-mode? 1++; komo 1+	how ...?
komo tu? 1+	how are you?
qo dista? 1	how far?
qanto? 1++	how many?
qanto? 1++	how much?
qo-modo? {=qo-mode} X	how?
anti-co 1++; sed 1++	however {=although it was so}
ali-mode 1++	however {adverb, =in whatever way}
mugi 1+; ulula 1+; goeto G	howl
centra 1++G; meso-me	hub
mole 1	huddle
kroma 1++G; tinta 1++; tinktu {prefer kroma}	hue {colour}
peri-braki 1+G	hug
fo-mega 1++; mega 1++G; magni 1; bu- G	huge
ave 1+	hullo
apis soni 1*; um 1	hum
homi 1++	human
antropo 1+G	human being
homi 1++; antropo 1+G	human race
fonta [plu ] 1	human resources
humani +	humane
humili 1+	humble
monotono 1G	humdrum
humidi 1++	humid
humidi 1++	humidity
humili 1+	humility
humoro 1++G; komiko	humor
komika 1++G	humorous
humoro 1++G; komiko	humour
komika 1++G	humourous
gibo	hump
kifo G	humped
hekto +	hundred
mo-penta-ze 1	hundred [a ] and fifty
centi 1++	hundred {prefer hekto, take centi for hundredth!}
mo-bi-ze 1	hundred and twenty [a/one ]
centi 1++	hundredth
fami 1++; famina 1++; bulima G	hunger
fami 1++	hungry
casa 1++	hunt
sadisti 1+; casa-pe 1	hunter
casa 1++	hunting
bali 1++G	hurl
cikloni 1+G; hurakan	hurricane
peti 1++G; rapidi 1++; tako 1++G; vola 1++; akti rapidi 1; celera 1	hurry
rapidi 1++	hurry [in a ]
algo 1++G; noku 1++; puni 1++; damna {prefer noku}; noce {prefer noku}	hurt
an-sponsa 1++; andro 1++G; viri 1+; mariti	husband
silento 1++	hush
gluma 1+; siliqi	husk
kaliba G	hut
gurgustio	hut {poor's house}
tugurio	hut {rural house}
pusi-do 1++	hut {small house}
hibrida G; mistici	hybrid
hidra-tubi 1G	hydrant
himno G	hymn
hifen 1G; uni-ra 1	hyphen
hipotesi G	hypothesis
mi 1++; ego {prefer mi}	I
mi pa vide 1	I saw
mi vide 1	I see
id es 1+	i.e.
glacia 1++; kristali 1G	ice
geli 1++; krio 1+G	ice {v}
glacia-buna 1*	iceberg
gelato 1+	ice-cream
ikno 1++G	Ichno-
ikono 1+	icon
glacia 1++; kristali 1G	icy
idea 1++G; puta 1++	idea
iso 1++G	identical
iso-tem-pe	identical {person}
idio 1++G	identity
idioti 1G	idiot
non-aktivi 1; otio 1	idle
otio 1	idle [be ]
idoli 1+G; ikono 1+	idol
idolatri G	idolize
si 1++; postula 1++	if
iglu 1	igloo
piro 1++G; igni 1	ignite
ne-ski 1++; ignaro; neskie	ignorant
ignora 1; ne ski 1	ignore
mali 1++; pato 1++G; dis G; malada; egroto {prefer pato}	ill
anti-lega 1++; no-lega 1	illegal
non-ami 1++	ill-feeling
analfabeti G	illiterate
mali 1++; pato 1++G	illness
mali-uti 1	ill-treat
foto 1++G; lumi 1++; ilumina	illuminate
ilusio 1+	illusion
pikto 1++	illustrate
imagi 1++; imagina 1++; pikto 1++; idoli 1+G; ikono 1+; eikon G	image
imagina 1++	imaginary
imagina 1++	imagination
imagina 1++; fantasi 1G	imagine
kopi 1++; imita 1+; mimi 1+G	imitate
imane	immanent
imedia 1++	immediate
imedia 1++	immediately
fo-mega 1++	immense
merge 1++	immerse
ambroto G	immortal
eterna	immortalize
imuni 1++; sekuri 1++	immune
impa 1	imp
impakti 1++; kolpa 1+	impact
justi 1++	impartial
impatie	impatient [make ]
impedi 1+	impede
imperi 1++	imperial
no-civili 1	impertinent
impetuoso	impetuous
impetus	impetus
instrumenta {long form of ru} 1++; ru[{-}] {short form of instrumenta} 1++	implement
petitio 1++; implora	implore
importa 1+	import
importa 1++	importance
gravi 1++; importa 1++; bari 1+G	important
importa 1++	important [be ]
grandioso	imposing
no-posi 1	impossible
impregna	impregnate
sti puta 1+; impresi 1	impress
impresi 1	impression
gravi 1++; bari 1+G	impressive
karcera 1++	imprison
ma-boni 1++; meliora 1+	improve
ma-boni 1++; meliora 1+	improvement
volu 1++; subito volu 1	impulse
impulsi 1+; impetuoso	impulse {emotional}
impulsi 1+; impetus	impulse {physical}
in 1++	in
tem 1++; duranto {prefer tem} 1	in {during}
topo {or short form to} 1++G; to {short form of topo} +	in {in a punctiform place}
intra 1++	in {indoors}
in 1++	in {local}
in- 1+	in {prefix}
qa 1+	in capacity of
pro 1++	in favor of
ante 1++	in front
tende 1++; te {short form of tende} 1+	in order that
tende 1++; te {short form of tende} 1+	in order to
de 1++	in relation to
de- 1+	in relation to {prefix}
anti 1++G	in spite of
inerti 1	inactive
inati	inborn
karcera 1++	incarcerate
dulc-odoro-ma 1	incense
incestu +	incestuous
acide 1++	incident
klina 1++	incline
klina 1++	inclined
inklude 1++	include
klu 1++	including
klu 1++; klei {prefer klu} 1G	inclusive
in-valuta 1++	income
renta +	income [unearned ]
mis-kron 1	inconvenient
kresce 1++; ma-mega 1++; auge 1	increase
veri 1++	indeed
libe 1++; no-pende 1	independent
indexi 1+; gnomono G	index
indika 1++; deiko 1G	indicate
simpto 1++	indication
diali 1+	indicator
no-kura 1+	indifferent
dispepsia G	indigestion
koleri 1++G; indigni	indignant
idio 1++G	individual
individu 1+	individual {adj}
individu 1+; individu-pe 1	individual {n}
intra 1++	indoor
in 1++; intra 1++	indoors
sti 1++G; induce	induce
indulce 1	indulge
industri 1++	industrial
industri 1++	industry
non-aktivi 1	inert
inerti 1	inertia
infanti 1++; paedi 1G	infant
infanteri 1	infantry
sti pato 1++G	infect
sti pato 1++G	infection
deduce +	infer
deduce +	inference
infra 1++	inferior
infernali	infernal
no-fini 1+; infiniti 1	infinite
infiniti 1	infinity
mali 1++	infirm
valetudino	infirm [be ]
mali 1++; pato 1++G	infirmity
fla 1++; infla 1	inflate
muta 1++; inflexi 1	inflect
noku 1++	inflict
influ 1++	influence
flu['] 1	influenza
info 1++; reporta 1+	inform
info 1++; data 1+	information
skitu	informed
infuria	infuriate
infusi	infuse
du 1++	ing[-] {continuous tense}
ingenio	ingenious
ingratia se	ingratiate oneself
eko 1++G; habita 1; kol	inhabit
in-pe 1	inhabitant
geneti 1++G; heredi 1+	inherit
impedi 1+; inhibiti 1	inhibit
proto 1++G; prima {prefer proto} 1	initial
sti 1++G	initiate
injekti	inject
noku 1++; vulne 1++; injuri; insuri; damna {prefer noku}	injure
vulne 1++; lesio 1	injury
tinta 1++; atramenta; grafo-liqi	ink
intra 1++	inland
intima	inmost
medula	inmost part
taverna 1+; taberna 1	inn
esoterik G	inner
intra tubi 1	inner tube
bate-tem 1	innings
kaupo	inn-keeper
inocenti +	innocence
inocenti +; non-etio 1; hagno G; ne-noce {prefer inocenti}	innocent
inokuo	innocuous
inoku 1	inoculate
mis-kron 1	inopportune
inoskula	inosculate
qestio 1++; roga 1; inqire	inquire
qestio 1++; inqesta	inquiry
qestio 1++; kurioso	inquisitive
vesa +	insane
dementia	insanity
insekti 1++	insect
inserti	insert
intra 1++; endo {prefer intra} G; eso {prefer intra} G	inside
intra- 1+; endo- {prefer intra-} G	inside {prefix}
in 1++	inside of
verte 1+	inside out
vertiko-verte	inside-out
insidio	insidious
pusi 1++; no-famo 1; futili	insignificant
no-flavoro 1	insipid
itera 1++	insist
examina 1++; inspekti	inspect
stimula 1++G; inspira 1; imbu	inspire
inspisa	inspisate
gru 1++; loka 1++; instala	install
mero 1++G	instalment
exempla 1++	instance
kron 1++G	instant
instanta 1	instantaneous
imedia 1++	instantly
vice 1++	instead
vice 1++	instead of
instinkti 1	instinct
kolegia {=kolegi} 1X	institute
kolegi 1+	institute {n}
proto 1++G	institute {v}
doci 1++; sko 1++G; instru	instruct
sko 1++G; didakti 1G; instru	instruction
sko-pe 1	instructor
instrumenta {long form of ru} 1++; ru[{-}] {short form of instrumenta} 1++	instrument
insula 1+	insulate
akti mali 1++; dice mali 1++; mali akti {prefer akti mali} 1; insulta	insult
insura 1++	insurance
insura polisa 1	insurance policy
insura 1++	insure
in-lo 1	intake
integra 1+	integrate
puta pote 1+; noo G	intellect
logi-pote 1	intelligence
intelige 1++	intelligent
tende 1++; volu 1++; te {short form of tende} 1+	intend
tende 1++; te {short form of tende} 1+	intended for
forti {or short form fo} 1++; fo{-} {short form of forti} 1++	intense
fo-puta 1	intent
buta 1++; tende 1++; te {short form of tende} 1+	intention
tende 1++; te {short form of tende} 1+	intentional
kruci 1++; stauro 1	interbreed
abuka	interconnect
nexu 1++	interconnection
interese 1++	interest
vide-valu-ra	interest [object of ]
interese 1++; stimula 1++G	interesting
sto 1++; intrude 1+	interfere
intra 1++; intra-lo	interior
intra 1++	internal
viscera	internal organs
internatio 1++	international
inter-reti 1++	internet
dona semani 1+G; interpreta	interpret
roga 1	interrogate
frakti 1++; rupti 1++; interupti 1	interrupt
rupti 1++; interupti 1	interruption
kruci 1++	intersect
spora 1+G; sperge 1	intersperse
plexi 1	intertwine
plexi 1	intertwist
inter-tem 1; inter-vali 1	interval
examina 1++	interview
kontextu 1+	interweave
plexi 1	interweaving
intestina 1++; entero 1+G	intestine
ob-	in-the-way {prefix}
intra 1++; fo ami 1; intima	intimate
ad-in 1++; in 1++	into
intriga 1+	intrigue
intra-duce 1++; initia	introduce
intra-duce 1++	introduction
intrude 1+	intrude
intuiti 1	intuit
intuiti 1	intuition
agueri	inure to war
ki in 1++; invade	invade
pato 1++G	invalid
no-muta 1; no-vari 1	invariably
inventi 1++; eureka 1+G; face u neo ra 1+	invent
breveta	invention
verte 1+; verte 1+	invert
investi 1++	invest
examina 1++; recerka 1++; investiga	investigate
recerka 1++	investigation
basanista G	investigator
no-vista 1	invisible
petitio 1++; invita 1+	invitation
petitio 1++; invita 1+	invite
kleto G	invited
involve 1++; implika	involve
ad-in 1++; intra 1++	inward
intra 1++	inwards
intro-	inwards {prefix}
iodina 1	iodine
ioni G	ion
Hibernia	Ireland
iridi 1+G; iris {prefer iridi} G	iris
feru 1++; kaliba G; sideri	iron
plati-taba 1	ironing board
ironi G	irony
no-regula 1	irregular
aqa 1++; riga 1+	irrigate
koleri 1++G	irritable
turba 1++; sti koleri 1+G; irita	irritate
es 1++	is
eqa 1++	is {equals}
insinua	isinuate
nesia 1++G; insula 1+	island
ne veri? 1+	isn't it?
lisi 1++G	isolate
isolato	isolated
ki ex 1++	issue
kola 1++G; istmu 1+	isthmus
id 1++	it
id es 1+	it is
punge 1++; pruri 1+; psori G	itch
mo nova 1; mo-ra 1	item
itera 1++	iterate
itinera 1+; iti {prefer long form itinera} 1	itinerary
id 1++	its
auto 1++G; se 1++	itself
se 1++	itself {reflexive}
elefa-denti 1	ivory
Hedera 1+	ivy
pulsa 1++	jab
leva-me 1	jack
cakali 1	jackal
grakulus	jackdaw
jaketa 1+	jacket
kloro-li 1	jade
poli-aku 1+; karkaro G	jagged
karcera 1++	jail
konserva 1+; marmelade 1+	jam
konfektura	jam {preserves}
kongesti 1+	jammed
"meno mo 1+; M1 {abbreviation for ""meno mo""} 1; Januari {prefer meno mo} 1"	January
vasa[{-}] {in compounds also -va} 1++; va[-] {short affix form of vasa} 1; amfora G; ola; urcei	jar
mandibula 1++; maxila; gnato {prefer mandibula} G	jaw
Garulus 1	jay
jaz 1	jazz
invidio 1++; kako-zelo 1++; lividi	jealous
invidio 1++; kako-zelo 1++	jealousy
jinz 1	jeans
jip 1	jeep
ridi anti 1+; kavila	jeer
gele 1++; sukro-gelatino +	jelly
medusa G	jellyfish
spasmo 1++G	jerk
lana-ve 1	jersey
joko 1++; burla; skopto G	jest
jeti 1	jet
mola 1+	jetty
gema 1++; orna-li 1; joiel	jewel
gema-bo 1+	jeweller's shop
orna-ra 1+	jewelry
jiga	jig
jingla 1	jingle
nervoso 1++	jittery
ergo 1++G; kargo 1++	job
joki 1	jockey
kopula 1++; liga 1++; koitus 1+	join
nexu 1++; zigo 1++G; desmo 1+; konjuga +; juga 1	join {connection}
unio se ko 1+	join {meet}
inoskula	join by mouths
konjuga +	join together
junkti	joined
artri 1++G; artikula {prefer artri} 1	joint
joko 1++; burla	joke
joko 1++	joke [play a ]
alegro 1++; ridi-hedo 1+; jovia 1	jolly
spasmo 1++G	jolt
iota 1	jot
spasmo 1++G	jounce
jurnali 1++	journal
jurnalisti	journalist
viagia 1++; itinera 1+; iti {prefer long form itinera} 1; hodo G	journey
jovia 1	jovial
hedo 1++G; gaudi	joy
melankoli 1G	joyless
jubila 1+	joy-shout
jubila 1+	jubilation
judika-pe 1++; gnomono G	judge {person}
decide 1++; judika 1++; arbitra	judge {v}
judika-decide 1+	judgement
judika-decide 1+	judgment
fusi-va 1	jug
jokula	juggle
jugla-pe 1+	juggler
liqi 1++; suku 1++; latici 1+G; kimo	juice
suku 1++	juicy
"meno seti 1+; M7 {abbreviation for ""meno seti""} 1; meno 7 {speak ""meno seti""} 1; Juli {prefer meno seti} 1"	July
mixa vendo 1	jumble sale
salta 1++; skirto	jump
volta	jump over
jumper 1	jumper
nexu 1++; juga 1	junction
artri 1++G; artikula {prefer artri} 1	juncture
"meno sixa 1+; M6 {abbreviation for ""meno sixa""} 1; meno 6 {speak ""meno sixa""} 1; Juni {prefer meno sixa} 1"	June
jungla 1++	jungle
ma-ju 1; minu 1	junior
ju-pe skola 1	junior school
rude 1+; cina navi 1	junk
juri 1+	jury
juri-lo 1	jury box
justi 1++	just
justi 1++	just {equitable}
justi 1++	just {fair}
nu-fu 1++; nu-pa 1	just {time}
nu-fu 1++	just going to
co[-] {Italian. Only in compounds!} 1++	just said [the ]
judika-ra 1++; justi 1++	justice
justifi 1; vindika	justify
projekti 1++	jut
pro ju-pe 1	juvenile
kaleidoskope G	kaleidoscope
Kangaru 1; Makropus	kangaroo
karina 1+; navi-funda 1	keel
zelo 1++G; ardenta 1; alakri	keen
tena 1++; soze G	keep
kustodi	keeper
kani-do 1	kennel
ge-tena 1	kept {participle of to keep}
pa tena 1	kept {preterit of to keep}
margina 1++	kerb
nuki 1++; kario 1G; nuklea {prefer nuki} 1	kernel
kerosena 1G	kerosene
buli-va 1++; vapo-va 1+	kettle
kleido {prefer klavi} G	key
klavi 1++	key {keyboard}
klavi 1++	key {lock}
klavi in	key in
klavi-taba 1+	keyboard
pedi 1++; kalci 1; kik 1	kick
infanti 1++	kid {child}
ju-kapra 1	kid {goat}
pe-klepti 1++	kidnap
nefro 1+G; rena 1+	kidney
cide 1++; kopto G; perto G	kill
kilo 1++G	kilo
kilogram +	kilogram
kilometra	kilometer
kilometra	kilometre
kilta 1	kilt
gentili 1++; humani +	kind
ami 1++; liberali 1++; miliko G	kind {friendly}
speci 1++	kind {sort, species}
piro 1++G; igni 1	kindle
gentili 1++	kindly
amo 1++	kindness
an-regi 1++; basili G	king
Halcion 1G	kingfisher
kiosk 1; pusi-vendo-bo 1	kiosk
ge-fuma harenga 1	kipper
oskula 1++; labi-toka 1; osku {prefer oskula} 1; basio	kiss
vesti-fa 1++	kit {clothes}
kuko-ka 1++; kulina	kitchen
urani-veli 1	kite
ju-feli 1	kitten
mix e presa 1+	knead
magma G	kneaded mass
genu 1++; poda-genu 1; poda-gono 1; gonato {prefer genu} G	knee
poples	knee [back of ]
patela 1++	knee-cap
genu 1++; gonato {prefer genu} G	knee-joint
genuflekti +	kneel
pa ski 1	knew
piga-ve 1G	knickers
blada 1++; seka-ru 1++; kultela 1+	knife
kopido G	knife {kitchen}
klasteri G	knife [pruning ]
skalpel	knife [surgical ]
kavalero 1	knight
trikota 1+	knit
tilo 1G; bosa; kondilo G; umbo	knob
butona 1++	knob {button}
bate 1++; tipo 1++G	knock
nodi 1++; tilo 1G; apsi G; ganglio; gongro G	knot
liga 1++	knot together
poligonum G	knot weed
logi 1++G; ski 1++; kogni 1; gno {prefer ski} G; noske {prefer ski}	know
kognoske +	know [get to ]
kognoske +	know by sight
tekno 1++G	know-how
ski 1++; skience 1++; epistemo G	knowledge
ge-ski 1	known
digi-juga 1+; kondilo G	knuckle
Koran 1	Koran
info-bileta 1++; nima-bileta	label
ergo 1++G; labora 1+; travalia	labor
laboratori 1++	laboratory
ergo 1++G; labora 1+; travalia	labour
agri-pe 1++	labourer [agricultural ]
labirinto G	labyrinth
reti-te 1+; dentela	lace
lacera 1+; sparaso G	lacerate
defekti 1++; minus 1++	lack
defekti 1++; manko	lacking [be ]
lakuna 1++	lacuna
ju-an 1++	lad
skala 1++; klimax G	ladder
mega spatula 1+; bakrio; kiato G; trula	ladle
ariteno G	ladle-shaped
gina 1++G; civili-fe 1; dama 1	lady
siniorina 1	lady [young ]
ki lento 1	lag
mari-laku 1+; laguna	lagoon
zoa-lo 1+	lair
laku 1++; limno 1G	lake
ju-ovis 1+; agno 1	lamb
klaudi 1++; paralisi 1+G; klalidi	lame
tristi 1++; lamenta 1	lament
lamina 1++; lami 1	laminate
lampa 1++G	lamp
likni G	lamplight
lance 1+; lonka {prefer lance} G	lance
landa 1++	land
paisage {French}	landscape
steno-via 1++; laura G	lane
glosa 1++G; lingua 1++	language
lanterna 1+	lantern
plu femora 1	lap
gremi	lap {bosom}
glisa 1++	lapse
larix	larch
sui lipo 1+; lardo	lard
mega 1++G; magni 1	large
ma mega 1	larger
Aloda 1	lark
larva 1+	larva
lascivi; satira G	lascivious
flagela 1++	lash
ju-fe 1++	lass
fi-ciklo 1; lasu 1	lasso
a fini 1++	last [at ]
pa 1++	last {previous}
ultima 1++	last {ultimate}
dura 1++; permane +	last {v}
pa meno 1	last month
pa-noktu 1	last night
dura 1++	lasting
dura 1++	lasting {hard}
klude-ra 1+	latch
po-kron 1++; tardi 1++; po kron 1	late
opsi- G	late {prefix}
recento +	lately
po-kron 1++; po kron 1	lateness
histero G	later
latu 1++; pleura 1G	lateral
maxi tardi 1	latest {contrary to earliest}
ultima 1++	latest {last}
maxi neo 1	latest {newest}
latici 1+G	latex
Latino 1	Latin
latinizi	latinize
latitudi +	latitude
puri-lo 1+G; latrina	latrine
sekunda [u ] 1	latter
kancela 1++; kancera 1++; klatra G	lattice
ridi 1++; kakina 1G; gelo G	laugh
kakina 1G	laugh [loud ]
deride	laugh at
ridi 1++; kakina 1G	laughter
bali 1++G; sti flo 1++; jekti 1	launch
ve-lava-lo 1+	laundry
pusi dendro 1++; Laurus 1+	laurel
puri-ka 1	lavatory
Lavandula 1	lavender
prodiga	lavish
lega 1++; nomi 1++G; legi 1	law
delinqe	law [break ]
lice 1++	lawful
gra 1++; kloe 1+G; gramini {prefer gra} 1; gazon {French}	lawn
legislati	laws [make ]
lega-pe 1+	lawyer
flaci 1++; laxa 1++	lax
loka 1++; moti 1++	lay
lamina 1++; lami 1; stratu	layer
skema 1++G	layout
anti-ergo 1++; indole; pigro	lazy
duce 1++; ago {prefer duce} 1+; mena	lead
plumba 1+; molibdo G	lead {Pb}
duce-pe 1++	leader
hegemoni G	leading
folia 1++	leaf
valva 1++	leaf {of door}
petiola	leaf stalk
frondo	leafy branch
akorda 1++	league
fora 1++	leak
guta 1+; stila 1	leak {v}
klina 1++	lean {rest against}
tenu 1++; kanabino G; macia; strigoso	lean {thin}
presa 1++; baro 1+G	lean on
prono	leaning forward
salta 1++; skirto	leap
disci 1++; gene ski 1+; gene sko 1+; aprende; matema 1G	learn
pisto G	learned
eduka 1++; matema 1G	learning
tem-dona 1++; tem-uti 1++; koncesi 1	lease
mini 1++; hekisto G	least
minimo +	least [at ]
derma 1++G; koria; skito G	leather
utri	leather bag
himanto G	leather strap
ki ab 1++; ki ex 1++; ex-ki {=ki ex}	leave
abandona 1	leave alone
linqi 1++	leave behind
fermenta 1+; zima 1+G	leaven
sko 1++G	lecture
atri 1++	lecture room
ge-duce 1	led {participle of to lead}
pa duce 1	led {preterit of to lead}
pla 1++	ledge
baetigo G; bdela G; hirudo	leech
Poru 1+	leek
praso	leek-green
zima 1+G; trigo {prefer zima}	lees
laevo 1++; sinistro	left {hand}
ge-linqi 1	left behind
laevo mus butona	left mouse button
resta 1++; mane 1	left over [be ]
laevo 1++	left-hand
poda 1++G; skelo 1G; gamba; kruri	leg
kruri	leg [lower ]
femora 1+	leg {upper}
lega 1++; lice 1++	legal
lega-konsili-pe 1	legal adviser
paleo stori 1+G; legenda	legend
okrea	legging
legio 1	legion
legislati	legislate
lega-face 1	legislation
lega-face-pe 1	legislator
lice 1++	legitimate
legumi 1+	legume
libe-tem 1++	leisure
citro 1+	lemon
citronada 1+; limonada	lemonade
kredito 1++; tem-dona 1++; presta	lend
longi 1++	length
ma longi 1+; mekino	lengthen
lenti 1++	lens
lentila 1	lentil
Leopardo 1	leopard
lepro-pe 1	leper
vulne 1++; lesio 1	lesion
mei 1++G; minu 1	less
mei ... de 1	less ... than
minus 1++	less[-]
mei 1++G; minu 1; diminu {prefer minu}	lessen
detrakti; devalu	lessen value
sko 1++G; matema 1G; instru	lesson
lase 1++; permito 1++	let
tem-don u domi 1	let a house
lase ki 1	let go
letali G	lethal
letargi	lethargy
litera 1+	letter {abc}
grama 1++G; epistola 1G	letter {mail}
grama-teka 1G	letter-box
Laktuka 1+	lettuce
libela 1++; homalo G	level
dapedo G	level floor
leva-ru 1++; vekti 1; levatora; moklo G	lever
levita	levitate
incestu +	lewd
lexiko 1+G	lexicon
vanidiku	liar
libe 1++; liberali 1++	liberal
libe 1++	liberate
libe 1++	liberty
bibli-do 1++; biblioteka G; librari	library
lice 1++; licentia	licence
lice 1++; licentia	license
liken G	lichen
glosa 1++G; liko 1G; lambe	lick
operkula	lid
tegu 1++	lid {cover}
horizo 1++G; kumbe 1++; jace 1+	lie {down}
falsi 1++; fenako G; mendaci; menti	lie {untruth}
cirkumjace	lie around
kade 1++; kli 1++G; kumbe 1++; jace 1+; kuba	lie down
adjace	lie near
lokotenenta 1	lieutenant
bio 1++G; vita 1+; zoe G	life
salva-zo 1	life-belt
salva-navi 1	life-boat
eva 1++; vita 1+	lifetime
leva 1++	lift
sindesmo G	ligament
liga 1++	ligature
igni 1	light {make fire}
levia 1++; no-gravi 1++; kufo G	light {not heavy}
foto 1++G; lampa 1++G; lumi 1++; fengo G	light {n}
klari 1++	light {pale}
foto 1++G; lumi 1++	light {v}
foto detekti-me	light detector
klari rubi 1	light red
lumi 1++	light up
faro G	light-house
flasc 1++; fulge 1; urani flasc 1; astrape G	lightning
luci-fugi	light-shunning
amo 1++	like {love}
homo 1++G	like {similar}
homo 1++G	like [very ]
este de akti uno-ra 1+	like doing something [feel ]
so 1++	like this
hedo 1++G	like to
fortuna 1++	likelihood
probabili 1++	likely
homo 1++G; efigi	likeness
lilak; siringa G	lilac
Lilia 1+; krinum G; lirio	lily
skelo 1G	limb
poda 1++G	limb {leg}
melia G	limb-condition
glu 1++	lime
lima 1	lime fruit
tilia	lime tree
horizo 1++G; limita 1++	limit {n}
limita 1++; cirkumskribe	limit {v}
flaci 1++; klaudi 1++; klalidi	limp
mali gresi 1++	limp {v}
lepas	limpet
stria 1++; line 1+; stiko G	line
Linum 1+; tela 1	linen
domi-te 1	linen [bed ]
resta 1++; mora 1	linger
intra-tegu 1+; fodero	lining
kopula 1++	link {connect(ion)}
nexu 1++	linkage
Kardueli 1+	linnet
linoleu 1	linoleum
vulne-te 1	lint
Leo 1+	lion
fe-Leo 1+	lioness
labia 1++; keilo {prefer labia} 1G	lip
liqi 1++	liquefy
aqa 1++; liqi 1++; hidro 1+G; aqa {prefer liqi} 1	liquid
liqi 1++; liqifi	liquify
likiritia 1	liquorice
blesa G; traulo G	lisp
lista 1++G; seri 1++; kataloga 1+G	list
klina 1++	list {of ship}
audi 1++; akusti 1G	listen
litani G	litany
litra 1++	liter
literari +	literary
literatura 1++	literature
litra 1++	litre
rude 1+	litter
no-puri-ma 1+	litter {dirt}
stra 1+	litter {straw}
mikro 1++G; pusi 1++; baeo {prefer pusi} G; parvi {prefer pusi}; paulu {prefer pusi}	little
poko {Italian} 1+	little [a ]
litora 1++	littoral
vive 1++	live
eko 1++G	live {dwell}
brasa	live coals
habita 1	live in
ko-habita	live together
vive 1++; vivi 1; vivaci	lively
hepa 1+G	liver
lividi	livid
bio 1++G; vita 1+; vivi 1	living
kito 1+G	living cell
saurus 1+G; lacerta; skinki	lizard
fu 1++	ll['] {future tense}
kargo 1++; ferma G; onero	load
kargo 1++	load {charge}
loka u papira in	load the paper {computer printer}
pani 1++	loaf
tem-dona 1++	loan
tem-habe 1	loan {n}
miso 1++G; odio 1++; fo-miso 1	loathe
misaro G	loathsome
intra-via 1	lobby
loba	lobe
Homarus 1+	lobster
lobula	lobule
loka 1++; lokali 1++; topo {or short form to} 1++G; adjace	local
topo {or short form to} 1++G	locale
trova 1+	locate
loka 1++; lo[-] {short affix form of loka} 1+	location {extended}
topo {or short form to} 1++G; to {short form of topo} +	location {punctiform}
laku 1++	loch
klavi-me 1++	lock {n}
klavi 1++	lock {v}
inklude 1++	lock up
ge-klavi 1++	locked
ge-klude disko	locked disk {computer}
trena-motori 1	locomotive
Lokusta 1	locust
loge	lodge {n}
hospita 1++; tem-eko 1	lodge {v}
eko-lo 1++G	lodging
eko-lo 1++G	lodgings
stego-ka 1	loft
alti 1++	lofty
ligni-bloka 1++; tigi	log
logika 1++G	logic
logika 1++G	logical
logos G	logos
lapara; lumba	loin
solo 1++; solita {prefer solo}	lone
solo 1++; eremo +G	lonely
longi 1++; doliko {prefer longi} 1G; makro {prefer longi} G	long {adj}
fo-volu 1++	long {v} for
longi-tem 1	long (time) [(for a) ]
longi kumu 1	long heap
pertika	long pole
krinito	long-haired
longitudi	longitude
embio G; long-eva	long-lived
prolix	long-winded
skope 1++G; vide 1++; speku 1+; spekta 1; blema G; blepo G; vultu	look
alexi 1++G	look after
skope 1++G; spekta 1	look at
kaleidoskope G	look at lovely visions
retrospekti	look back
cerka 1++; qero	look for
feno 1++G; sembla	look like {seem}
zelo atende 1+; atende kon entusi	looking forward to [be ]
texi-me 1	loom
surge 1++	loom {rise}
fi-zo 1+	loop
laxa 1++	loose
lisi 1++G	loosen
lisimakia G	loosestrife
kirio G	Lord
kargo-vagona 1++; truka 1+	lorry
lose 1++; perdi 1	lose
zemia G	loss
ge-lose 1	lost
fata 1++; lakesi G	lot {destiny}
mega 1++G; poli 1++G	lot {many}
mega 1++G	lot {n}
mega 1++G	lot of [a ]
medika-ma 1++	lotion
miria	lots
fo-soni 1++; klamoroso	loud
stentora G	loud person
audi-me	loud-speaker
relaxa 1+	lounge
